Cnty,Pol,Mstr_Cust,Child_Cust,Voy,ATD,ETD,Bk,Clp_Svc,Fcr,Invoice_Nbr,Sts,Creation_Dt,look_up_date,day_of_week,due_date
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,291955,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,292929,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,292933,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,293286,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,291021,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,292870,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,292728,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,292750,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,293354,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,292727,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,292824,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,293359,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,292757,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,292871,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,292726,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,291015,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,293347,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,293353,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,293357,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,293358,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,292751,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,292785,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,292783,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,292935,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,291101,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,292121,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,293355,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,291517,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
SI,SIN,AMERICAN EAGLE OUTFITTERS HONG KONG LIMITED,AEOHK,68216,2023-04-12,2023-04-12,292748,AOS,290336,,,,2023-04-12,Wednesday,2023-04-13
NV,HPZ,NEW BALANCE ATHLETIC SHOES SDN BHD,NBMY,532862,2023-04-12,2023-04-12,324213,AOS,324212,,,,2023-04-12,Wednesday,2023-04-13
NV,HPZ,NEW BALANCE ATHLETIC SHOES SDN BHD,NBMY,532862,2023-04-12,2023-04-12,324212,AOS,324212,,,,2023-04-12,Wednesday,2023-04-13
NV,HPZ,GE HAIPHONG,XGEHP,533420,2001-01-01,2023-04-12,376346,AOS,,,,,2023-04-12,Wednesday,2023-04-13
NV,HPZ,GE HAIPHONG,XGEHP,533420,2001-01-01,2023-04-12,376345,AOS,,,,,2023-04-12,Wednesday,2023-04-13
NV,HPZ,GE HAIPHONG,XGEHP,533420,2001-01-01,2023-04-12,376344,AOS,,,,,2023-04-12,Wednesday,2023-04-13
NV,HPZ,GE HAIPHONG,XGEHP,533420,2001-01-01,2023-04-12,376347,AOS,,,,,2023-04-12,Wednesday,2023-04-13
NV,HPZ,GE HAIPHONG,XGEHP,533421,2001-01-01,2023-04-12,376349,AOS,,,,,2023-04-12,Wednesday,2023-04-13
AU,MEL,TF COMPANY,XTFCO,16366,2023-04-12,2023-04-12,684422,AOS,,,,,2023-04-12,Wednesday,2023-04-13
ML,PEN,BOSE CORPORATION,BOSE,65573,2023-04-13,2023-04-13,816638,AOS,816638,,,,2023-04-13,Thursday,2023-04-14
TH,LCB,"MARELLI MEXICANA, S.A. DE C.V.",XCALM,142396,2023-04-11,2023-04-13,308097,AOS,,MEXL068445,,,2023-04-13,Thursday,2023-04-14
NZ,Y60,TJX CANADA,TJXCA,11757,2023-04-13,2023-04-13,116564,AOS,116561,,,,2023-04-13,Thursday,2023-04-14
NZ,Y60,TJX CANADA,TJXCA,11757,2023-04-13,2023-04-13,116579,AOS,116561,,,,2023-04-13,Thursday,2023-04-14
NZ,Y60,TJX CANADA,TJXCA,11757,2023-04-13,2023-04-13,116561,AOS,116561,,,,2023-04-13,Thursday,2023-04-14
NZ,Y60,TJX CANADA,TJXCA,11757,2023-04-13,2023-04-13,116581,AOS,116578,,,,2023-04-13,Thursday,2023-04-14
NZ,Y60,TJX CANADA,TJXCA,11757,2023-04-13,2023-04-13,116582,AOS,116578,,,,2023-04-13,Thursday,2023-04-14
NZ,Y60,TJX CANADA,TJXCA,11757,2023-04-13,2023-04-13,116563,AOS,116561,,,,2023-04-13,Thursday,2023-04-14
NZ,Y60,TJX CANADA,TJXCA,11757,2023-04-13,2023-04-13,116565,AOS,116561,,,,2023-04-13,Thursday,2023-04-14
NZ,Y60,TJX CANADA,TJXCA,11757,2023-04-13,2023-04-13,116562,AOS,116561,,,,2023-04-13,Thursday,2023-04-14
NZ,Y60,TJX CANADA,TJXCA,11757,2023-04-13,2023-04-13,116577,AOS,116561,,,,2023-04-13,Thursday,2023-04-14
NZ,Y60,TJX CANADA,TJXCA,11757,2023-04-13,2023-04-13,116580,AOS,116578,,,,2023-04-13,Thursday,2023-04-14
NZ,Y60,TJX CANADA,TJXCA,11757,2023-04-13,2023-04-13,116578,AOS,116578,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,"MARSHALLS, INC",MSHALL,11763,2023-04-13,2023-04-13,116594,AOS,116594,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11763,2023-04-13,2023-04-13,116524,AOS,116520,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11763,2023-04-13,2023-04-13,116392,AOS,116392,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,HOME GOODS BUYING,HGBUY,11763,2023-04-13,2023-04-13,116370,AOS,116367,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11763,2023-04-13,2023-04-13,116520,AOS,116520,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11763,2023-04-13,2023-04-13,116601,AOS,116601,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11763,2023-04-13,2023-04-13,116602,AOS,116601,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11763,2023-04-13,2023-04-13,116545,AOS,116542,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11763,2023-04-13,2023-04-13,116542,AOS,116542,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,"MARSHALLS, INC",MSHALL,11763,2023-04-13,2023-04-13,116547,AOS,116546,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,"MARSHALLS, INC",MSHALL,11763,2023-04-13,2023-04-13,116598,AOS,116594,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,HOME GOODS BUYING,HGBUY,11763,2023-04-13,2023-04-13,116369,AOS,116367,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11763,2023-04-13,2023-04-13,116543,AOS,116542,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,"MARSHALLS, INC",MSHALL,11763,2023-04-13,2023-04-13,116595,AOS,116594,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,"MARSHALLS, INC",MSHALL,11763,2023-04-13,2023-04-13,116596,AOS,116594,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,HOME GOODS BUYING,HGBUY,11763,2023-04-13,2023-04-13,116283,AOS,116367,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,HOME GOODS BUYING,HGBUY,11763,2023-04-13,2023-04-13,116371,AOS,116367,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,"MARSHALLS, INC",MSHALL,11763,2023-04-13,2023-04-13,116599,AOS,116594,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11763,2023-04-13,2023-04-13,116544,AOS,116542,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11763,2023-04-13,2023-04-13,116605,AOS,116601,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,HOME GOODS BUYING,HGBUY,11763,2023-04-13,2023-04-13,116367,AOS,116367,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11763,2023-04-13,2023-04-13,116523,AOS,116520,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11763,2023-04-13,2023-04-13,116603,AOS,116601,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,HOME GOODS BUYING,HGBUY,11763,2023-04-13,2023-04-13,116280,AOS,116367,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11763,2023-04-13,2023-04-13,116660,AOS,116542,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11763,2023-04-13,2023-04-13,116521,AOS,116520,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11763,2023-04-13,2023-04-13,116604,AOS,116601,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,"MARSHALLS, INC",MSHALL,11763,2023-04-13,2023-04-13,116549,AOS,116546,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,"MARSHALLS, INC",MSHALL,11763,2023-04-13,2023-04-13,116548,AOS,116546,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,"MARSHALLS, INC",MSHALL,11763,2023-04-13,2023-04-13,116546,AOS,116546,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11763,2023-04-13,2023-04-13,116525,AOS,116520,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,HOME GOODS BUYING,HGBUY,11763,2023-04-13,2023-04-13,116368,AOS,116367,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,"MARSHALLS, INC",MSHALL,11763,2023-04-13,2023-04-13,116254,AOS,116254,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,HOME GOODS BUYING,HGBUY,11763,2023-04-13,2023-04-13,116281,AOS,116367,,,,2023-04-13,Thursday,2023-04-14
NZ,AKL,HOME GOODS BUYING,HGBUY,11763,2023-04-13,2023-04-13,116282,AOS,116367,,,,2023-04-13,Thursday,2023-04-14
ML,PEN,BOSE CORPORATION,BOSE,65554,2023-04-14,2023-04-14,816673,AOS,816673,,,,2023-04-14,Friday,2023-04-17
ML,PEN,BOSE CORPORATION,BOSE,65576,2023-04-14,2023-04-14,816686,AOS,816686,,,,2023-04-14,Friday,2023-04-17
ID,JKT,ASICS BRASIL DIST COM ART ESPORTIVOS LTDA,ATCSTS,292972,2023-04-14,2023-04-14,530131,AOS,530131,XTGL037909,,,2023-04-14,Friday,2023-04-17
ID,JKT,ASICS BRASIL DIST COM ART ESPORTIVOS LTDA,ATCSTS,292972,2023-04-14,2023-04-14,530130,AOS,530130,XTGL037909,,,2023-04-14,Friday,2023-04-17
ID,JKT,ASICS BRASIL DIST COM ART ESPORTIVOS LTDA,ATCSTS,292972,2023-04-14,2023-04-14,530129,AOS,530129,XTGL037909,,,2023-04-14,Friday,2023-04-17
NV,SGN,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,533360,2023-04-14,2023-04-14,291881,AOS,291876,,,,2023-04-14,Friday,2023-04-17
NV,SGN,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,533360,2023-04-14,2023-04-14,298026,AOS,298026,,,,2023-04-14,Friday,2023-04-17
NV,SGN,NEW BALANCE SINGAPORE PTE LTD,NBSG,532872,2023-04-14,2023-04-14,304101,AOS,304101,,,,2023-04-14,Friday,2023-04-17
ML,PKL,BOSE CORPORATION,BOSE,65532,2023-04-14,2023-04-14,816592,AOS,816592,,,,2023-04-14,Friday,2023-04-17
NV,SGN,"NIKE USA, INC",SWOOSH,533260,2023-04-14,2023-04-15,370734,AOS,370734,,,,2023-04-15,Saturday,2023-04-18
TH,LCB,"MARELLI MEXICANA, S.A. DE C.V.",XCALM,142404,2023-04-15,2023-04-15,305568,AOS,,MEXL068809,,,2023-04-15,Saturday,2023-04-18
NV,SGN,"NIKE USA, INC",SWOOSH,533667,2023-04-14,2023-04-15,374122,AOS,374122,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,292788,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,293367,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,293507,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,293363,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,293369,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,292762,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,293364,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,293365,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,293371,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,292761,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,292789,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,292791,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,293438,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,293439,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,292792,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,293266,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,293362,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,293366,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,292760,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,293361,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,292793,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,293267,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,293370,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,292763,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,293730,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,292759,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,292790,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
SI,SIN,AMERICAN EAGLE OUTFITTERS JAPAN GK,AEOJP,68276,2023-04-15,2023-04-15,293368,AOS,292788,,,,2023-04-15,Saturday,2023-04-18
NV,HPZ,NEW BALANCE SINGAPORE PTE LTD,NBSG,533296,2023-04-16,2023-04-16,302363,AOS,302363,,,,2023-04-16,Sunday,2023-04-18
NV,HPZ,NEW BALANCE SINGAPORE PTE LTD,NBSG,533296,2023-04-16,2023-04-16,303714,AOS,302363,,,,2023-04-16,Sunday,2023-04-18
NV,HPZ,NEW BALANCE SINGAPORE PTE LTD,NBSG,533296,2023-04-16,2023-04-16,291891,AOS,305019,,,,2023-04-16,Sunday,2023-04-18
NV,HPZ,NEW BALANCE SINGAPORE PTE LTD,NBSG,533296,2023-04-16,2023-04-16,324521,AOS,302363,,,,2023-04-16,Sunday,2023-04-18
NV,HPZ,NEW BALANCE SINGAPORE PTE LTD,NBSG,533296,2023-04-16,2023-04-16,291889,AOS,305019,,,,2023-04-16,Sunday,2023-04-18
NV,HPZ,NEW BALANCE SINGAPORE PTE LTD,NBSG,533296,2023-04-16,2023-04-16,324522,AOS,302363,,,,2023-04-16,Sunday,2023-04-18
NV,HPZ,NEW BALANCE SINGAPORE PTE LTD,NBSG,533296,2023-04-16,2023-04-16,324520,AOS,302363,,,,2023-04-16,Sunday,2023-04-18
NV,HPZ,NEW BALANCE SINGAPORE PTE LTD,NBSG,533296,2023-04-16,2023-04-16,305019,AOS,305019,,,,2023-04-16,Sunday,2023-04-18
NV,CAR,ASICS BRASIL DIST COM ART ESPORTIVOS LTDA,ATCSTS,531858,2023-04-16,2023-04-16,355151,AOS,355151,STSL077699,,,2023-04-16,Sunday,2023-04-18
NV,CAR,ASICS BRASIL DIST COM ART ESPORTIVOS LTDA,ATCSTS,531858,2023-04-16,2023-04-16,355152,AOS,355152,STSL077700,,,2023-04-16,Sunday,2023-04-18
NV,CAR,ASICS BRASIL DIST COM ART ESPORTIVOS LTDA,ATCSTS,531858,2023-04-16,2023-04-16,355151,AOS,355151,STSL077700,,,2023-04-16,Sunday,2023-04-18
NV,CAR,ASICS BRASIL DIST COM ART ESPORTIVOS LTDA,ATCSTS,531858,2023-04-16,2023-04-16,355150,AOS,355150,STSL077698,,,2023-04-16,Sunday,2023-04-18
NV,CAR,ASICS BRASIL DIST COM ART ESPORTIVOS LTDA,ATCSTS,531858,2023-04-16,2023-04-16,355153,AOS,355153,STSL077700,,,2023-04-16,Sunday,2023-04-18
NV,CAR,ASICS BRASIL DIST COM ART ESPORTIVOS LTDA,ATCSTS,531858,2023-04-16,2023-04-16,355152,AOS,355152,STSL077699,,,2023-04-16,Sunday,2023-04-18
NV,CAR,ASICS BRASIL DIST COM ART ESPORTIVOS LTDA,ATCSTS,531858,2023-04-16,2023-04-16,355150,AOS,355150,STSL077697,,,2023-04-16,Sunday,2023-04-18
NV,CAR,ASICS BRASIL DIST COM ART ESPORTIVOS LTDA,ATCSTS,531858,2023-04-16,2023-04-16,355153,AOS,355153,STSL077699,,,2023-04-16,Sunday,2023-04-18
ID,JKT,ASICS BRASIL DIST COM ART ESPORTIVOS LTDA,ATCSTS,293324,2023-04-17,2023-04-16,521521,AOS,521521,STSL077694,,,2023-04-16,Sunday,2023-04-18
ID,JKT,ASICS BRASIL DIST COM ART ESPORTIVOS LTDA,ATCSTS,293324,2023-04-17,2023-04-16,521521,AOS,521521,STSL077693,,,2023-04-16,Sunday,2023-04-18
NV,CAR,NIDEC GLOBAL APPLIANCE BRASIL LTDA,NGBR,534233,2023-04-16,2023-04-16,388228,AOS,388228,STSL077899,,,2023-04-16,Sunday,2023-04-18
NV,CAR,NIDEC GLOBAL APPLIANCE BRASIL LTDA,NGBR,534233,2023-04-16,2023-04-16,388228,AOS,388228,STSL077898,,,2023-04-16,Sunday,2023-04-18
PH,CEB,"GRUPO AXO, SAPI  C.V.",WARMEX,80891,2023-04-16,2023-04-16,850792,AOS,850792,MEXL068560,,,2023-04-16,Sunday,2023-04-18
NV,HPZ,NEW BALANCE ATHLETIC SHOES SDN BHD,NBMY,533280,2023-04-17,2023-04-17,325772,AOS,325771,BKKL038103,,,2023-04-17,Monday,2023-04-18
NV,HPZ,NEW BALANCE ATHLETIC SHOES SDN BHD,NBMY,533280,2023-04-17,2023-04-17,325771,AOS,325771,BKKL038102,,,2023-04-17,Monday,2023-04-18
NV,HPZ,NEW BALANCE ATHLETIC SHOES SDN BHD,NBMY,533280,2023-04-17,2023-04-17,325772,AOS,325771,BKKL038102,,,2023-04-17,Monday,2023-04-18
NV,HPZ,NEW BALANCE ATHLETIC SHOES SDN BHD,NBMY,533280,2023-04-17,2023-04-17,325771,AOS,325771,BKKL038103,,,2023-04-17,Monday,2023-04-18
ML,PEN,BOSE CORPORATION,BOSE,65594,2023-04-17,2023-04-17,816756,AOS,816756,SHAL377511,,,2023-04-17,Monday,2023-04-18
ML,PKL,"ELITE RADIO AND ENGINEERING CO.,(PVT) LTD.",XETER,65600,2023-04-17,2023-04-17,816800,AOS,,CMBL084754,,,2023-04-17,Monday,2023-04-18
ML,PKL,"ELITE RADIO AND ENGINEERING CO.,(PVT) LTD.",XETER,65600,2023-04-17,2023-04-17,816800,AOS,,CMBL084754,,,2023-04-17,Monday,2023-04-18
ML,PKL,"ELITE RADIO AND ENGINEERING CO.,(PVT) LTD.",XETER,65600,2023-04-17,2023-04-17,816800,AOS,,CMBL084754,,,2023-04-17,Monday,2023-04-18
ID,JKT,"HANESBRANDS, INC. - RAW MATERIALS",HBIRAW,293208,2023-04-17,2023-04-17,537257,AOS,537257,HPZL195915,,,2023-04-17,Monday,2023-04-18
TH,BKK,"MARELLI MEXICANA, S.A. DE C.V.",XCALM,142433,2023-04-20,2023-04-17,308444,AOS,,MEXL068543,,,2023-04-17,Monday,2023-04-18
TH,BKK,"MARELLI MEXICANA, S.A. DE C.V.",XCALM,142433,2023-04-20,2023-04-17,308008,AOS,,MEXL068542,,,2023-04-17,Monday,2023-04-18
TH,BKK,"MARELLI MEXICANA, S.A. DE C.V.",XCALM,142433,2023-04-20,2023-04-17,308049,AOS,,MEXL068541,,,2023-04-17,Monday,2023-04-18
PH,MNL,DENSO MEXICO SA DE CV,XDEMS,81010,2023-04-18,2023-04-17,851184,AOS,,MEXL069033,,,2023-04-17,Monday,2023-04-18
ID,JKT,ASICS BRASIL DIST COM ART ESPORTIVOS LTDA,ATCSTS,293322,2023-04-17,2023-04-17,521520,AOS,521520,STSL077695,,,2023-04-17,Monday,2023-04-18
ID,JKT,ASICS BRASIL DIST COM ART ESPORTIVOS LTDA,ATCSTS,293322,2023-04-17,2023-04-17,521520,AOS,521520,STSL077696,,,2023-04-17,Monday,2023-04-18
ID,JKT,ASICS BRASIL DIST COM ART ESPORTIVOS LTDA,ATCSTS,293323,2023-04-17,2023-04-17,521524,AOS,521524,STSL077692,,,2023-04-17,Monday,2023-04-18
